feature,merged,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-0152,FT-0375,492.76180569593237,492.767781677456,492.7551868387988,0.0020432157053542205,34.03269409986834,40.716915530579996,34.37813852723066,33.76060928566309,28.738918409297977,0.16859276257584924
FT-0153,FT-0382,236.88282829302034,236.88799109919103,236.87834274318612,0.001275545235474521,34.07112639714003,39.69982935641569,34.38021195180305,33.76062506721811,29.075149677838922,0.16698858829949037
FT-0154,FT-0389,476.74935358296824,476.7557937557558,476.74203031205656,0.002325040611878721,34.05090313610104,39.888112249390566,34.37362406407665,33.7606342192079,29.04571990014432,0.16374917410602569
FT-0155,FT-0020,278.8295224438495,278.8332573558691,278.8258074682805,0.0012171680403901927,34.03975263100642,40.34912550823425,34.37610051155474,33.7606584253074,28.582549866299814,0.17396279627773908
FT-0156,FT-0084,642.5941414135355,642.6033654498134,642.5880384989931,0.0026444629455526563,34.042746479663556,41.553352160679495,34.38052149871736,33.7606596776398,28.908899234781103,0.18269958133103412
FT-0157,,640.7579485878337,640.7701261317086,640.7475176655448,0.004222948376541212,34.0422337067752,38.90065764127421,34.378664197085826,33.760672324770596,29.462384688220734,0.17965319009753827
FT-0158,,560.9012084099603,560.9089375640751,560.8936306782052,0.0027866047607460714,34.07526791980187,38.38734347975225,34.37971653569662,33.760677800269995,29.637156580714194,0.16217134574711925
FT-0159,FT-0357,434.80306293007806,434.8083777275693,434.79830061120947,0.0018471806867638124,34.05696923179413,39.88527330899905,34.37232913075809,33.760701449458146,29.009107777065907,0.14911881946166164
FT-0160,FT-0469,296.8388581633836,296.84338378906244,296.83492011404866,0.0013531954291613698,34.05054167810747,40.191365092134134,34.37672533432131,33.76070320113977,28.88106499123583,0.17299028147760537
FT-0161,,364.78080548411117,364.7865021991495,364.7743644550188,0.001950890808998884,34.06897504382499,39.20841119944887,34.37839842156613,33.76073294833734,29.421605174581934,0.17865885375101878
FT-0162,FT-0410,544.647017225723,544.6546232114765,544.6392904454652,0.002330531106023767,34.05211157845475,40.19343717346448,34.38018604863368,33.76073734662285,29.02679293321483,0.17090488470982687
FT-0163,,602.6035827488953,602.6114370217107,602.5956092717731,0.00304989365514997,34.04238466306523,41.42603934586091,34.37895800955913,33.76082852957724,28.871960818007533,0.1772198574895234
FT-0164,FT-0085,454.70217200722124,454.708279633427,454.69628357505053,0.0019774928969846237,34.058162463194414,40.393314840506726,34.37928121895751,33.76084185629306,28.95200848060297,0.18197178623299293
FT-0165,,512.8127821264004,512.8191611824528,512.806418178538,0.001973564339453465,34.02433650806581,39.48522748459203,34.37123737558263,33.76084355571331,28.92890220312968,0.14324258355350136
FT-0166,FT-0426,350.8031994052685,350.80776060718534,350.7986126367275,0.001442704237045748,34.02975555910923,40.63360960552014,34.380462056206234,33.76086598416267,28.73097164321366,0.1727577015074893
FT-0167,FT-0379,814.4736696637785,814.4872454132625,814.461320641996,0.0038077868566534934,34.07878480524492,40.64643393272016,34.380528198809806,33.76087524480362,29.019441143625002,0.1751153644817102
FT-0168,,666.6378961352422,666.6479100548878,666.6288820566627,0.003045140702771201,34.018713395346545,40.580136119208674,34.37847961530017,33.76090686371745,28.930286576177433,0.17314015391870727
FT-0169,FT-0356,630.7273124834293,630.7345952263812,630.720397014678,0.002609589182554561,34.06069496125921,40.39096865621958,34.380063079876784,33.76091747603827,29.04223060901203,0.16088747559111163
FT-0171,,242.918345869271,242.92330981573232,242.91420769857496,0.0014034299854949212,34.06882512348196,38.525282487608635,34.38027047816355,33.76102505419287,29.660672103750073,0.14982295507631552
FT-0172,FT-0344,606.6826150087877,606.6886184918645,606.6740359240163,0.0024755099114107,34.02353299046002,40.97324238130164,34.37245484264604,33.761026116847766,28.85701048205808,0.17490358658141916
FT-0173,FT-0079,816.4703739511116,816.4816319778674,816.4601753998207,0.003163278526222612,34.007819314976004,40.947067947013515,34.37495859794839,33.76109236596491,28.970134854331622,0.17256259263231763
FT-0174,FT-0385,348.806216909788,348.8110603723521,348.8008268124713,0.001591939072697632,34.0542036259202,41.015786837222606,34.37942370140168,33.76111779006267,28.53699985701012,0.17256315789605955
FT-0175,FT-0102,600.6080756194632,600.614898993658,600.6000349378633,0.0023326220085632524,34.058451594416226,41.493466282362235,34.37944095630593,33.76119098687485,28.944965791949127,0.17077876326081992
FT-0176,,291.8512598347904,291.85584017339374,291.84501391200035,0.0015859047982185973,34.041300333415315,39.23739182789757,34.37410453839492,33.76120297275613,29.251155502900136,0.172181871567124
FT-0177,FT-0095,522.6822286956751,522.6878925522143,522.6748576896478,0.0020833594921099044,34.07848201161496,40.94322115183875,34.37945538394863,33.76120883055234,28.91662058980625,0.17308793723488522
FT-0178,FT-0086,512.6602582878847,512.6659269705084,512.6548197041958,0.0019865058222842294,34.03838659836338,40.6534616655382,34.37434218355955,33.76125731388291,28.96601196456,0.16470828149514602
FT-0179,,824.4589713668614,824.4726903123199,824.4479748463746,0.0049046018972407944,34.07994807840138,40.49871118602248,34.38062277459837,33.76126508681029,28.968421260202813,0.17721798233258612
FT-0180,FT-0459,588.6292183933672,588.6356937642217,588.624731413355,0.0018820287693090169,34.08492997389787,41.11500034682107,34.37914687718481,33.76128619534201,28.820531461308295,0.17252918234767764
FT-0181,,624.6526658676577,624.6603177423366,624.644106443169,0.003107271655213025,34.01102881298412,40.34498390297706,34.37978454359592,33.761308481376936,29.030912887804565,0.15828957381703349
FT-0182,,836.434975987459,836.4436409276992,836.4230076191237,0.003930861406831603,33.95945975679718,40.886851384296385,34.335277118532886,33.76134609048886,28.94070189685468,0.1554206984182627
FT-0183,,594.6633108028376,594.6709591544703,594.655210800541,0.0028821976516463306,34.03863832813039,40.373026383563946,34.380424049172454,33.76137197088585,29.03587702859132,0.1639719648306904
FT-0184,"FT-0377, FT-0092, FT-0377",510.6639661896847,510.67051033086534,510.65815887472917,0.0021297166409297475,34.04351467174721,40.21455762992896,34.378473019341605,33.76137360282887,28.981522117103285,0.1795839806886302
FT-0185,,594.8155422705833,594.8241477864999,594.8065638669199,0.0027062918093630943,34.08456891445673,39.246469225218576,34.37992520110158,33.761412794009615,29.2612927908802,0.16644221615305863
FT-0186,,585.635039481954,585.6427668572671,585.6288048262112,0.0030625232449870087,34.04138238959074,40.10022900873813,34.3643438311702,33.761421242571444,29.04241510368356,0.1700634910341872
FT-0187,FT-0449,570.7714703475538,570.779019559347,570.7636596114598,0.0027657902823949084,34.11166319388121,39.917679372837455,34.380200004486404,33.76146173880832,29.11692915661132,0.16535742020641636
FT-0188,"FT-0512, FT-0363, FT-0512",408.7619436611827,408.76709216689545,408.7563941308907,0.0015110063798616181,34.06784829944807,40.35489243508872,34.380117260550676,33.76147180519078,29.03764376165256,0.1841125588290479
FT-0189,,482.89186639199096,482.9021065515492,482.88307324840326,0.0034032289793798163,34.049168332357866,38.14566051374524,34.379548432552994,33.76149357429123,29.708836723536393,0.16043601562206655
FT-0190,FT-0415,406.7648561022917,406.7708956271196,406.7599570337773,0.001807887404578474,34.0697388553303,40.61475731584518,34.37613821959786,33.76149488710529,28.802700177873767,0.17868058503101625
FT-0191,,568.6233923617106,568.6301104830802,568.6169879020249,0.0024633091123785313,34.03632264645041,40.50460183538644,34.37354797377775,33.761508795399806,28.97495080959231,0.18257888676274728
FT-0192,FT-0083,640.5973639497427,640.6041054724866,640.5902714203096,0.002617989058136888,34.03888051815855,41.26011491348035,34.365358509425235,33.76156079317657,28.968603235524053,0.16915440465207926
FT-0193,FT-0428,430.80923003943553,430.81602764067947,430.8027551576731,0.0018532088982102387,34.05275734690181,39.7357832261034,34.37828249973714,33.76163326438298,28.974902393696414,0.15345968133464644
FT-0194,,712.7299777684536,712.7420854697691,712.7201671068659,0.003612974073153288,34.0729549498591,39.311412600599304,34.3796262531327,33.76167879328013,29.32082001553186,0.15192153251830678
FT-0195,,566.694449223138,566.7027286027801,566.6854632019638,0.00278123354899526,34.046447726907175,39.53782482026692,34.37597937198811,33.76168532305071,29.16759394683641,0.16787233666192844
FT-0196,FT-0089,354.7969778002959,354.8040741328301,354.7917043901123,0.0019966339438881623,34.03301039924704,39.86612958696328,34.37715276966857,33.76171464964667,29.021746124808654,0.17802163385716402
FT-0197,,610.6771691003955,610.6851469127241,610.6697609362365,0.002551465710536147,33.99638881321068,39.898528467951515,34.375178389802855,33.76172249713727,28.975037550040753,0.1692516436447397
FT-0198,FT-0439,318.8859651576584,318.8893813224159,318.88160809401637,0.0014459019026137202,34.06663892594068,39.62947969934896,34.38048303400187,33.761723410943304,29.054476218285426,0.146351089470032
FT-0199,FT-0430,722.6004565560173,722.6109365166897,722.590963102808,0.003552254810261047,34.05228560450771,40.06834564387037,34.36600325557425,33.76547765470996,29.052431936633706,0.1654779749337243
FT-0200,FT-0370,280.8262733883387,280.829991690526,280.82076214895636,0.001436123767284253,34.0443708465763,40.160896425914025,34.37536382763774,33.761824838949366,28.967545272480976,0.16761362563369556
FT-0201,,418.79099293947246,418.7984983495355,418.7853364117271,0.0021867295105957966,34.06269543396701,39.38154722161302,34.380304479070226,33.76184445806581,29.20005189361132,0.17899748002866855
FT-0202,FT-0099,472.7117309167001,472.71801994793424,472.7051933259221,0.001999492335586232,34.06402222477815,40.31098353797665,34.38029956039035,33.761933451244566,28.960899211189272,0.16960993096347432
FT-0203,,604.6006919576865,604.6084910741658,604.5895769886753,0.0031612014976970465,34.02605063030874,40.7313182464986,34.376892377032256,33.761961390000735,28.96888348946884,0.16578582777888706
FT-0204,FT-0398,372.8506612226612,372.85693779756883,372.84530869251813,0.0017923598222187964,34.053669395161414,40.1605209870232,34.37754548865721,33.7619778532004,28.81722349139214,0.16393540133921025
FT-0205,FT-0078,818.467085228614,818.4780098021454,818.4578698669482,0.0032784520191134563,34.01744519484775,41.22615012570754,34.37913938608097,33.761995163329935,28.95559878454377,0.1698028119198993
FT-0206,FT-0354,644.5904980826238,644.5994685817087,644.5810060943741,0.002614178160944215,34.106198016435464,41.10871449113929,34.37092018546309,33.76200633136692,28.975833069015714,0.16547429504144076
FT-0207,FT-0411,572.7683815810819,572.7745014429712,572.7604668059347,0.0023490343410058566,34.06394069609389,39.990388421553355,34.377237495635505,33.76202301946352,29.026931553907456,0.1529799431629173
FT-0209,FT-0369,546.7267949147008,546.7343603910136,546.7189976312926,0.002263814545531707,34.01508570239383,39.822901511696735,34.379032104643514,33.76209486018108,28.93684677933245,0.17135654836393396
FT-0210,,342.9305335660894,342.9390886729993,342.9229792209792,0.0026288452286064,34.08081554231005,38.02656538347132,34.37794699895536,33.762118606525824,29.79394198777235,0.1568886344410634
FT-0211,FT-0105,526.6762406315235,526.6825284121622,526.6694305626746,0.0020639358052925217,34.06758785601874,41.472963701702476,34.38035478246885,33.76216676202203,28.90247681820413,0.17296201414886903
FT-0212,,784.5524342514148,784.5643898324108,784.5397311892934,0.004153157449123033,34.02358372760187,39.89425900934392,34.37471171712869,33.76219792151373,29.230321604068113,0.17843922100656417
FT-0213,FT-0393,668.6354603688487,668.6416180176404,668.6285150538474,0.0025994846951173088,34.05775367877089,40.044097813180976,34.377665182117,33.7622060358274,29.08613805365024,0.17119539292738806
FT-0214,,390.8215928077351,390.82989417262684,390.8135378658117,0.002452749823434164,34.05122135183234,38.91128400753821,34.3741923426362,33.76229074677314,29.309031957072946,0.16401896166173277
FT-0215,FT-0365,484.69136414074836,484.69700429780886,484.68547271058566,0.0020154578131796113,34.03989151378114,40.332862167838535,34.37319945886562,33.76232288623129,28.97889001341854,0.17464649763345003
FT-0216,,622.655710332093,622.6668150581158,622.6463379216129,0.003359142669065691,34.07636463709398,40.036037873520904,34.38024404195649,33.76233730657589,29.140684174427367,0.1755800728377745
FT-0217,FT-0351,256.93331920179213,256.9383686277324,256.92959071001815,0.001338133686015976,34.11647576217399,39.49662598160225,34.375795716590794,33.76241886459096,29.13612905323689,0.13584277098192815
FT-0218,FT-0360,366.777564722613,366.78196956246563,366.77243097775477,0.0016978110674857883,34.053224635650515,39.52325677873585,34.37800119825339,33.762440299987325,29.129384798837663,0.180017706109457
FT-0219,,310.81600027571443,310.822321066336,310.81028251728253,0.0018843126941477607,34.065787055420444,39.53378016646085,34.376682558179326,33.76247624512289,29.066549660052978,0.1685322104366471
FT-0220,FT-0443,548.7232853968274,548.7311412854955,548.7153733072122,0.002450512758266519,34.017730090426575,40.49033027708101,34.3719865659472,33.762495875836834,28.764336500517377,0.17194385448196006
FT-0221,,488.76832015492505,488.7746346008051,488.76164719759134,0.0020531032429008593,34.00391786188055,40.052464660432996,34.37483330857241,33.762511825071385,28.810561095561024,0.16073850180953658
FT-0222,,504.9380345605194,504.9475015294214,504.9309082291581,0.002826928242475931,34.028338462634316,37.16116389806259,34.367947637862216,33.762519577496406,30.486165309635293,0.15502390375750855
FT-0223,,502.79060051114686,502.7995803686615,502.7827080830365,0.0029690120377548167,34.0260966149263,39.16393355029788,34.38062978796665,33.762571018623746,29.340112931680135,0.17647539858220962
FT-0224,,348.96806168761594,348.97429083176604,348.96247589154143,0.0025102086167099235,34.040306827915984,37.99740648270578,34.37093641076609,33.762644711410275,29.756489502047554,0.17271471500762745
FT-0225,,642.7531471619203,642.7618957487349,642.7445100220435,0.003512238454839863,34.04272363510576,38.747304259557616,34.380483012187916,33.76265923024783,29.41855675731377,0.17523463900279027
FT-0226,FT-0380,470.7145597565926,470.7211536774401,470.7087956074043,0.001847980810674072,34.04799301126214,40.65658648635145,34.380544629974786,33.762661553478594,28.950625321953304,0.18002480513037972
FT-0227,,840.5131559365518,840.5252475305447,840.4997652529145,0.00410409303703611,34.0269729124617,40.33056294333115,34.37995711604389,33.7626794814402,29.05272109588131,0.16662558934127822
FT-0230,FT-0349,410.7589694845234,410.76369351549675,410.7525688645682,0.0017210668703564486,34.056210038805496,39.88142010296703,34.370643771701076,33.76284109704341,29.054143139948394,0.1744090184310159
FT-0231,,582.7978971043076,582.8083211326273,582.7879624038286,0.0039003090194468155,34.07237724977808,38.443827156372066,34.368692938510385,33.762842730041214,29.682086757534826,0.16776397465045115
FT-0232,,326.9174991556032,326.92165735829985,326.9115532398577,0.001875515667484628,34.05067087804449,38.172199408221665,34.379187330708625,33.7628485196883,29.816661824766662,0.1752614691377183
FT-0233,FT-0358,316.8888856408606,316.89365531711036,316.88354592821844,0.0016130912539245588,34.120666826211384,40.6251051709477,34.37999350819858,33.762860375507536,28.89314672956636,0.14356598937663806
FT-0234,,450.7769832762375,450.7863657215461,450.7691775402806,0.0027446997164321638,34.05056890195918,38.94768333889177,34.365450609363904,33.762906012011854,29.385481435284305,0.17208486409238524
FT-0235,,444.9839199348567,444.99090292750014,444.9779395593171,0.0022895338054806304,34.052839920814485,37.89620203816935,34.37739292328693,33.762932345671395,29.809823133363043,0.15936899691271642
FT-0236,,538.7009614732007,538.7086349578314,538.6920892476938,0.0031193180502086877,34.04965280665286,39.84457774597444,34.37833472956373,33.76294163061405,29.173203104331016,0.18453141812745344
FT-0237,,564.6973245507869,564.706718322397,564.6889651283954,0.003194639699933531,34.08986012554733,39.857820472333295,34.37832755106364,33.76296070007048,29.139029826246823,0.17769626721172038
FT-0239,FT-0372,308.81875051248664,308.8253575997083,308.81297975991293,0.0016238032138597672,34.072436694037556,39.63010934389929,34.377735489133194,33.763015169214974,29.109070605802188,0.1682112191304399
FT-0240,FT-0386,302.8737589857764,302.8796307600605,302.8679007296095,0.00171575420523492,34.06770713212036,39.613894969242786,34.37757225380364,33.763024564060885,29.128497088849432,0.15209511581322227
FT-0241,FT-0454,324.92091310813026,324.92656705778444,324.91393730037464,0.001924570911219162,34.06978493772599,38.61511243448613,34.37414649578791,33.76305632295566,29.59230694799153,0.17250466970470904
FT-0242,FT-0435,300.87641111215976,300.881891161973,300.8715926744828,0.001470902121320647,34.08203683080254,39.66802385238215,34.37903975432401,33.76307446211181,29.126702296960357,0.15682869141995373
FT-0243,FT-0103,700.5531122660062,700.5623338747911,700.5456538792373,0.0031631922050055377,34.01382761413399,41.09585815355463,34.374204497449625,33.763084692675946,28.94242607607537,0.1627059067745827
FT-0244,FT-0407,394.74666998371305,394.7507814663323,394.74172642959013,0.00175003146396647,34.051324184206756,39.6952801091525,34.37597752271109,33.76309533852814,29.018089079444287,0.172370667555172
FT-0245,,724.5965460896939,724.606731186933,724.5863587908713,0.0032297759658684497,34.0375488976882,40.39080721768764,34.377487111046314,33.763218375220234,29.026947146984476,0.17543171034239585
FT-0246,,598.8097315290325,598.8178692819355,598.8021223350191,0.002903788775322716,34.05643363972565,38.954004178192704,34.37873099856774,33.76323030107253,29.294504781027836,0.15602966896730697
FT-0247,,508.7359654014958,508.74485354523796,508.7287693039513,0.0026824837919730573,34.02963660456566,39.59391334287206,34.357798150315496,33.76323129422839,29.084009070930957,0.16273437155341552
FT-0248,,530.7840822225329,530.7913593384114,530.7765805038318,0.0031202285847034537,34.066173785104155,38.76535997672382,34.36701438821077,33.76324566511498,29.46834601899397,0.15116851642228704
FT-0249,,442.83601540673556,442.84266671436075,442.8285509591586,0.0024978126843143724,34.0359515311088,38.60628841322067,34.37211836256452,33.76332435577431,29.585495005044333,0.16284664700026544
FT-0250,,387.0253825970574,387.032168937073,387.01866763259096,0.0020303375528399536,34.098899469017695,37.47659921001454,34.37889514306663,33.76337807392971,30.248676552949295,0.15735736997678157
FT-0251,,540.8512744200867,540.8591690218675,540.8430847919344,0.0028394082307290924,34.049010126611336,38.42440579015277,34.38055021740092,33.76338430040961,29.68975230954213,0.1561303466992945
FT-0252,FT-0417,500.7949036007407,500.8009999513091,500.7888840431041,0.0025658763811018935,34.05078871689494,39.29866503196021,34.366962562705346,33.763449726010414,29.16534034554928,0.1660032751104367
FT-0253,FT-0376,412.7558806733123,412.7601797156027,412.75049829130046,0.001775276912985593,34.095823564198284,39.87043492149673,34.37672178781032,33.763494362868734,29.097826982225605,0.18542765711433523
FT-0254,FT-0422,592.666759169972,592.6764862142521,592.6571566760653,0.0030771188535646064,34.05982670253689,39.93186226620798,34.38043882024705,33.76359800963481,28.912635425050937,0.178711930766603
FT-0255,,504.7423244150759,504.75184938162045,504.73407227221026,0.0031556535424296837,34.03388315968995,39.489962814475525,34.380617162130235,33.763614657053125,29.01164190093761,0.1748029234581664
FT-0256,FT-0384,490.76480346630495,490.7704442273696,490.7586023239262,0.0019354246343888603,34.03812134309808,40.64906237659826,34.380417398085626,33.76368014492148,28.888238935011987,0.16655312856461824
FT-0257,,514.8094609609028,514.8166739127934,514.8031858505576,0.0022734553664505107,34.05992303744444,40.055694921154334,34.36973299858942,33.76371187461791,28.85642497027635,0.14974076164528494
FT-0258,,448.7801234267856,448.78865521225555,448.7710910325229,0.003017432070382202,34.066338027406175,39.15960957947473,34.37933752506423,33.763750352093325,29.345200329292975,0.16764830133432995
FT-0259,,396.89507507202825,396.9016257395904,396.8894831763558,0.0018656843138060773,34.07831459019697,39.58195988480459,34.37845309895652,33.763770396166166,29.040783967643385,0.1408555212675182
FT-0260,,524.6791228768578,524.6858984582124,524.6730037627291,0.0021452028539243203,34.068273466740905,42.115280199056265,34.37150910991702,33.763822986289824,28.845599746717337,0.16913619882493655
FT-0261,,359.11858440207095,359.1236824611717,359.11276891789873,0.0018532873531847004,34.074902277041026,39.14124362146077,34.3782346598456,33.763909846545694,29.341864311739442,0.16063758345837698
FT-0262,,364.978125325473,364.98348340082936,364.97216261935984,0.0020442962024402158,34.07997804547636,37.92021377729346,34.37747085905762,33.764054673411,29.903683593622308,0.1534404033667321
FT-0264,FT-0425,432.80619283630216,432.81146495717724,432.7999726101118,0.0018585677691945136,34.0661836424358,40.09625399942665,34.3800620500924,33.764196514567296,28.940002876840605,0.1643849681921323
FT-0265,,680.8141307916882,680.8241698951462,680.8025053659932,0.004315490048354107,34.04217580112868,38.066684961327,34.376109677501546,33.7642398406817,29.699807703486854,0.1486014256849773
FT-0266,,632.723724603802,632.7330317188996,632.7170998266415,0.0027978470672495766,34.02476119753815,40.168474808998695,34.380637410068054,33.76443808085527,29.014325919372826,0.14977561812020765
FT-0267,,609.6791395073757,609.6913652375786,609.6700658093602,0.0036518826871267383,34.07582960195068,39.685165359969425,34.37988535766375,33.7644821075108,29.194785322043305,0.17882400267295478
